timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1710793937909,327,Login,200,,Thread-Gruppe 1-61,text,true,,10670,1023,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,270,0,115
1710793937909,270,Login-0,302,,Thread-Gruppe 1-61,,true,,803,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,270,0,115
1710793938180,56,Login-1,200,,Thread-Gruppe 1-61,text,true,,9867,746,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,54,0,0
1710793937908,679,Login,200,,Thread-Gruppe 1-37,text,true,,10671,1024,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,209,0,118
1710793937908,257,Login-0,302,,Thread-Gruppe 1-37,,true,,804,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,209,0,118
1710793938200,387,Login-1,200,,Thread-Gruppe 1-37,text,true,,9867,747,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,387,0,0
1710793937910,691,Login,200,,Thread-Gruppe 1-40,text,true,,10670,1023,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,400,0,153
1710793937910,400,Login-0,302,,Thread-Gruppe 1-40,,true,,803,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,400,0,153
1710793938310,291,Login-1,200,,Thread-Gruppe 1-40,text,true,,9867,746,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,291,0,0
1710793937916,672,Login,200,,Thread-Gruppe 1-26,text,true,,10670,1023,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,608,0,157
1710793937916,608,Login-0,302,,Thread-Gruppe 1-26,,true,,803,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,608,0,157
1710793938524,64,Login-1,200,,Thread-Gruppe 1-26,text,true,,9867,746,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,64,0,0
1710793937918,689,Login,200,,Thread-Gruppe 1-45,text,true,,10671,1024,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,278,0,106
1710793937918,278,Login-0,302,,Thread-Gruppe 1-45,,true,,804,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,278,0,106
1710793938196,411,Login-1,200,,Thread-Gruppe 1-45,text,true,,9867,747,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,411,0,0
1710793937909,766,Login,200,,Thread-Gruppe 1-60,text,true,,10670,1023,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,708,0,156
1710793937909,708,Login-0,302,,Thread-Gruppe 1-60,,true,,803,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,708,0,156
1710793938618,57,Login-1,200,,Thread-Gruppe 1-60,text,true,,9867,746,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,57,0,0
1710793937908,783,Login,200,,Thread-Gruppe 1-63,text,true,,10670,1023,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,678,0,122
1710793937908,678,Login-0,302,,Thread-Gruppe 1-63,,true,,803,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,678,0,122
1710793938610,81,Login-1,200,,Thread-Gruppe 1-63,text,true,,9867,746,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,81,0,0
1710793937913,790,Login,200,,Thread-Gruppe 1-52,text,true,,10671,1024,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,593,0,151
1710793937913,593,Login-0,302,,Thread-Gruppe 1-52,,true,,804,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,593,0,151
1710793938506,197,Login-1,200,,Thread-Gruppe 1-52,text,true,,9867,747,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,197,0,0
1710793937918,813,Login,200,,Thread-Gruppe 1-44,text,true,,10670,1023,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,238,0,121
1710793937918,250,Login-0,302,,Thread-Gruppe 1-44,,true,,803,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,238,0,121
1710793938175,556,Login-1,200,,Thread-Gruppe 1-44,text,true,,9867,746,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,556,0,0
1710793937896,862,Login,200,,Thread-Gruppe 1-83,text,true,,10671,1024,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,283,0,143
1710793937896,283,Login-0,302,,Thread-Gruppe 1-83,,true,,804,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,283,0,143
1710793938179,579,Login-1,200,,Thread-Gruppe 1-83,text,true,,9867,747,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,579,0,0
1710793937885,906,Login,200,,Thread-Gruppe 1-31,text,true,,10670,1023,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,271,0,135
1710793937885,283,Login-0,302,,Thread-Gruppe 1-31,,true,,803,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,271,0,135
1710793938173,618,Login-1,200,,Thread-Gruppe 1-31,text,true,,9867,746,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,618,0,0
1710793938600,223,Logout,200,,Thread-Gruppe 1-37,text,true,,11045,1585,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,87,0,0
1710793938600,87,Logout-0,302,,Thread-Gruppe 1-37,,true,,1392,849,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,87,0,0
1710793938688,135,Logout-1,200,,Thread-Gruppe 1-37,text,true,,9653,736,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,135,0,0
1710793937894,996,Login,200,,Thread-Gruppe 1-94,text,true,,10669,1022,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,282,0,133
1710793937894,282,Login-0,302,,Thread-Gruppe 1-94,,true,,802,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,282,0,133
1710793938177,713,Login-1,200,,Thread-Gruppe 1-94,text,true,,9867,745,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,713,0,0
1710793937888,1010,Login,200,,Thread-Gruppe 1-33,text,true,,10670,1023,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,993,0,169
1710793937888,993,Login-0,302,,Thread-Gruppe 1-33,,true,,803,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,993,0,169
1710793938881,17,Login-1,200,,Thread-Gruppe 1-33,text,true,,9867,746,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,17,0,0
1710793937917,1002,Login,200,,Thread-Gruppe 1-32,text,true,,10670,1023,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,608,0,146
1710793937917,608,Login-0,302,,Thread-Gruppe 1-32,,true,,803,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,608,0,146
1710793938526,393,Login-1,200,,Thread-Gruppe 1-32,text,true,,9867,746,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,393,0,0
1710793937917,1161,Login,200,,Thread-Gruppe 1-75,text,true,,10670,1023,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,607,0,146
1710793937917,607,Login-0,302,,Thread-Gruppe 1-75,,true,,803,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,607,0,146
1710793938525,553,Login-1,200,,Thread-Gruppe 1-75,text,true,,9867,746,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,514,0,0
1710793937908,1172,Login,200,,Thread-Gruppe 1-38,text,true,,10670,1023,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,599,0,121
1710793937908,599,Login-0,302,,Thread-Gruppe 1-38,,true,,803,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,599,0,121
