timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1710794071686,526,Login,200,,Thread-Gruppe 1-96,text,true,,10671,1024,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,497,0,128
1710794071686,497,Login-0,302,,Thread-Gruppe 1-96,,true,,804,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,497,0,128
1710794072184,28,Login-1,200,,Thread-Gruppe 1-96,text,true,,9867,747,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,27,0,0
1710794072218,250,Logout,200,,Thread-Gruppe 1-96,text,true,,11045,1585,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,13,0,0
1710794072218,13,Logout-0,302,,Thread-Gruppe 1-96,,true,,1392,849,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,13,0,0
1710794072231,237,Logout-1,200,,Thread-Gruppe 1-96,text,true,,9653,736,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,237,0,0
1710794071691,684,Login,200,,Thread-Gruppe 1-43,text,true,,10671,1024,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,231,0,89
1710794071691,232,Login-0,302,,Thread-Gruppe 1-43,,true,,804,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,231,0,89
1710794071927,448,Login-1,200,,Thread-Gruppe 1-43,text,true,,9867,747,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,312,0,0
1710794071692,778,Login,200,,Thread-Gruppe 1-27,text,true,,10669,1022,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,226,0,86
1710794071692,241,Login-0,302,,Thread-Gruppe 1-27,,true,,802,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,226,0,86
1710794071933,537,Login-1,200,,Thread-Gruppe 1-27,text,true,,9867,745,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,537,0,0
1710794071692,806,Login,200,,Thread-Gruppe 1-90,text,true,,10670,1023,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,703,0,107
1710794071692,703,Login-0,302,,Thread-Gruppe 1-90,,true,,803,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,703,0,107
1710794072396,102,Login-1,200,,Thread-Gruppe 1-90,text,true,,9867,746,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,102,0,0
1710794071691,815,Login,200,,Thread-Gruppe 1-46,text,true,,10670,1023,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,724,0,99
1710794071691,724,Login-0,302,,Thread-Gruppe 1-46,,true,,803,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,724,0,99
1710794072415,91,Login-1,200,,Thread-Gruppe 1-46,text,true,,9867,746,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,91,0,0
1710794071690,818,Login,200,,Thread-Gruppe 1-69,text,true,,10669,1022,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,700,0,79
1710794071690,700,Login-0,302,,Thread-Gruppe 1-69,,true,,802,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,700,0,79
1710794072391,117,Login-1,200,,Thread-Gruppe 1-69,text,true,,9867,745,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,117,0,0
1710794071694,822,Login,200,,Thread-Gruppe 1-87,text,true,,10670,1023,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,702,0,72
1710794071694,702,Login-0,302,,Thread-Gruppe 1-87,,true,,803,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,702,0,72
1710794072397,119,Login-1,200,,Thread-Gruppe 1-87,text,true,,9867,746,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,119,0,0
1710794071692,546,Login,200,,Thread-Gruppe 1-42,text,true,,10671,1024,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/,230,0,86
1710794071692,240,Login-0,302,,Thread-Gruppe 1-42,,true,,804,277,100,100,http://127.0.0.1:8080/tools.descartes.teastore.webui/loginAction,230,0,86
