timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1710794820334,127,Home,200,,Thread-Gruppe 1-7,text,true,,9340,148,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/,121,0,68
1710794820335,128,Home,200,,Thread-Gruppe 1-3,text,true,,9340,148,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/,125,0,66
1710794820355,124,Home,200,,Thread-Gruppe 1-9,text,true,,9340,148,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/,104,0,48
1710794820333,149,Home,200,,Thread-Gruppe 1-10,text,true,,9340,148,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/,126,0,69
1710794820334,148,Home,200,,Thread-Gruppe 1-5,text,true,,9340,148,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/,125,0,77
1710794820355,127,Home,200,,Thread-Gruppe 1-8,text,true,,9340,148,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/,104,0,48
1710794820355,127,Home,200,,Thread-Gruppe 1-1,text,true,,9340,148,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/,104,0,47
1710794820355,108,Home,200,,Thread-Gruppe 1-4,text,true,,9340,148,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/,104,0,47
1710794820334,148,Home,200,,Thread-Gruppe 1-2,text,true,,9340,148,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/,125,0,67
1710794820364,147,Home,200,,Thread-Gruppe 1-6,text,true,,9340,148,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/,147,0,38
1710794820493,103,List Products,200,,Thread-Gruppe 1-9,text,true,,151401,174,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/category?category=4&page=1,93,0,0
1710794820492,105,List Products,200,,Thread-Gruppe 1-10,text,true,,123686,174,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/category?category=5&page=1,91,0,0
1710794820492,109,List Products,200,,Thread-Gruppe 1-3,text,true,,98342,174,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/category?category=2&page=1,90,0,0
1710794820505,166,List Products,200,,Thread-Gruppe 1-7,text,true,,123686,174,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/category?category=5&page=1,98,0,0
1710794820492,171,List Products,200,,Thread-Gruppe 1-4,text,true,,112116,174,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/category?category=6&page=1,108,0,0
1710794820491,177,List Products,200,,Thread-Gruppe 1-8,text,true,,123686,174,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/category?category=5&page=1,109,0,0
1710794820492,170,List Products,200,,Thread-Gruppe 1-5,text,true,,151401,174,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/category?category=4&page=1,103,0,0
1710794820512,156,List Products,200,,Thread-Gruppe 1-6,text,true,,98342,174,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/category?category=2&page=1,88,0,0
1710794820621,74,Look at Product,200,,Thread-Gruppe 1-3,text,true,,105697,161,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/product?id=10,66,0,0
1710794820492,178,List Products,200,,Thread-Gruppe 1-1,text,true,,123686,174,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/category?category=5&page=1,105,0,0
1710794820601,110,Look at Product,200,,Thread-Gruppe 1-9,text,true,,154411,162,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/product?id=227,109,0,0
1710794820492,186,List Products,200,,Thread-Gruppe 1-2,text,true,,104666,174,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/category?category=3&page=1,108,0,0
1710794820606,148,Look at Product,200,,Thread-Gruppe 1-10,text,true,,124713,162,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/product?id=308,83,0,0
1710794820678,177,Look at Product,200,,Thread-Gruppe 1-4,text,true,,111023,162,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/product?id=416,136,0,0
1710794820709,261,Look at Product,200,,Thread-Gruppe 1-1,text,true,,125043,162,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/product?id=322,201,0,0
1710794820688,283,Look at Product,200,,Thread-Gruppe 1-8,text,true,,124761,162,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/product?id=311,222,0,0
1710794820689,284,Look at Product,200,,Thread-Gruppe 1-5,text,true,,152721,162,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/product?id=215,284,0,0
1710794820711,267,Add Product to Cart,200,,Thread-Gruppe 1-9,text,true,,29118,1002,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cart,43,0,0
1710794820711,43,Add Product to Cart-0,302,,Thread-Gruppe 1-9,,true,,792,267,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cartAction,43,0,0
1710794820757,221,Add Product to Cart-1,200,,Thread-Gruppe 1-9,text,true,,28326,735,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cart,219,0,0
1710794820695,284,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,29108,999,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cart,19,0,0
1710794820695,19,Add Product to Cart-0,302,,Thread-Gruppe 1-3,,true,,790,266,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cartAction,19,0,0
1710794820759,220,Add Product to Cart-1,200,,Thread-Gruppe 1-3,text,true,,28318,733,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cart,212,0,0
1710794820708,271,Look at Product,200,,Thread-Gruppe 1-7,text,true,,124599,162,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/product?id=310,268,0,0
1710794820754,222,Add Product to Cart,200,,Thread-Gruppe 1-10,text,true,,29118,1002,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cart,13,0,0
1710794820754,13,Add Product to Cart-0,302,,Thread-Gruppe 1-10,,true,,792,267,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cartAction,13,0,0
1710794820768,208,Add Product to Cart-1,200,,Thread-Gruppe 1-10,text,true,,28326,735,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cart,208,0,0
1710794820711,273,Look at Product,200,,Thread-Gruppe 1-2,text,true,,105958,162,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/product?id=108,273,0,0
1710794820694,311,Look at Product,200,,Thread-Gruppe 1-6,text,true,,106036,161,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/product?id=15,308,0,0
1710794820980,125,List Products with different page,200,,Thread-Gruppe 1-3,text,true,,105766,755,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/category?category=2&page=3,118,0,0
1710794820982,142,List Products with different page,200,,Thread-Gruppe 1-9,text,true,,152861,757,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/category?category=4&page=5,114,0,0
1710794820981,150,List Products with different page,200,,Thread-Gruppe 1-10,text,true,,124019,757,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/category?category=5&page=1,138,0,0
1710794820974,294,Add Product to Cart,200,,Thread-Gruppe 1-5,text,true,,29121,1002,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cart,9,0,0
1710794820974,9,Add Product to Cart-0,302,,Thread-Gruppe 1-5,,true,,792,267,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cartAction,9,0,0
1710794820984,284,Add Product to Cart-1,200,,Thread-Gruppe 1-5,text,true,,28329,735,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cart,273,0,0
1710794820980,293,Add Product to Cart,200,,Thread-Gruppe 1-7,text,true,,29119,1002,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cart,6,0,0
1710794820980,6,Add Product to Cart-0,302,,Thread-Gruppe 1-7,,true,,792,267,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cartAction,6,0,0
1710794820987,286,Add Product to Cart-1,200,,Thread-Gruppe 1-7,text,true,,28327,735,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cart,275,0,0
1710794820856,427,Add Product to Cart,200,,Thread-Gruppe 1-4,text,true,,29136,1003,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cart,9,0,0
1710794820856,9,Add Product to Cart-0,302,,Thread-Gruppe 1-4,,true,,793,267,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cartAction,9,0,0
1710794820866,417,Add Product to Cart-1,200,,Thread-Gruppe 1-4,text,true,,28343,736,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cart,405,0,0
1710794821011,286,Add Product to Cart,200,,Thread-Gruppe 1-6,text,true,,29116,1000,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cart,8,0,0
1710794821011,8,Add Product to Cart-0,302,,Thread-Gruppe 1-6,,true,,791,266,10,10,http://127.0.0.1:8080/tools.descartes.teastore.webui/cartAction,8,0,0
