time,cpu_usage,mem_usage,disk_reads,disk_writes
1.152601718902588,0.05498619358417839,13.45188272087878,263966720,192512
2.20522403717041,0.054988157016908824,13.45188272087878,263966720,192512
3.2804605960845947,0.05498963399142915,13.45188272087878,263966720,192512
4.375073432922363,0.05499181115653738,13.45188272087878,263966720,192512
5.471217155456543,0.05499409725815235,13.45188272087878,263966720,192512
6.511577844619751,0.05499584359199331,13.45188272087878,263966720,192512
7.564076900482178,0.05499769797118754,13.45188272087878,263966720,192512
8.668732643127441,0.054999052336516335,13.45188272087878,263966720,192512
9.679940700531006,0.0550010158952977,13.45188272087878,263966720,192512
10.713452100753784,0.05500259086157164,13.45188272087878,263966720,192512
11.806766748428345,0.05500460051410729,13.45188272087878,263966720,192512
12.915141820907593,0.05500640778542905,13.45188272087878,263966720,192512
13.981844902038574,0.05500865934462238,13.45188272087878,263966720,192512
15.05846118927002,0.0550108704426665,13.451684654403712,263966720,192512
16.118903636932373,0.05501336471067302,13.451684654403712,263966720,192512
17.18502974510193,0.05501520924895628,13.451684654403712,263966720,192512
18.260498523712158,0.055016797017814686,13.451684654403712,263966720,192512
19.31667947769165,0.0550184214572486,13.451684654403712,263966720,192512
20.358840942382812,0.05502033587399445,13.451684654403712,263966720,192512
21.412161827087402,0.055022412218323234,13.451684654403712,263966720,192512
22.504499673843384,0.055024248437097155,13.451684654403712,263966720,192512
23.516578197479248,0.05502664119538471,13.454259518579626,263987200,192512
24.572784423828125,0.05502825393978685,13.454259518579626,263987200,192512
25.661099195480347,0.055029831213552705,13.454259518579626,263987200,192512
26.743818044662476,0.05503120516425415,13.454556618292232,263987200,192512
27.84392023086548,0.055032846108724325,13.454556618292232,263987200,192512
28.90494441986084,0.055034644015568485,13.434551904310124,263987200,192512
29.964054584503174,0.05503631317699849,13.414745256803087,263987200,192512
31.06783938407898,0.055037928801656213,13.414745256803087,263987200,192512
32.01664137840271,0.05503937399009113,13.414745256803087,263987200,192512
33.09858465194702,0.055041428951376405,13.414745256803087,263987200,192512
34.19594168663025,0.055043943202121415,13.414745256803087,263987200,192512
35.17800545692444,0.055045289298626836,13.414547190328019,263987200,192512
36.27108907699585,0.055047960671749795,13.414547190328019,263987200,192512
37.38776612281799,0.05504976083689635,13.414547190328019,263987200,192512
38.39953923225403,0.055051899101302135,13.414547190328019,263987200,192512
39.543492555618286,0.055053727727451,13.414547190328019,263987200,192512
40.61438870429993,0.055056098318706004,13.396919274046756,263987200,192512
41.668790102005005,0.05505916993103191,13.396919274046756,263987200,192512
42.71271061897278,0.05506080186154077,13.396919274046756,263987200,192512
43.75079822540283,0.05506245116380659,13.396919274046756,263987200,192512
44.80648374557495,0.05506422985143257,13.396919274046756,263987200,192512
45.93880534172058,0.05506584402968803,13.396919274046756,263987200,192512
46.9960412979126,0.055067928665460314,13.397117340521824,263987200,192512
48.02124857902527,0.05506957921756837,13.397117340521824,263987200,192512
49.10684680938721,0.05507112765720041,13.397117340521824,263987200,192512
50.17639207839966,0.055074301450689624,13.40276223506133,264019968,192512
51.21625089645386,0.05507573543101251,13.40276223506133,264019968,192512
52.303534269332886,0.05507748078953043,13.40276223506133,264019968,192512
53.404705286026,0.055079481527059895,13.40276223506133,264019968,192512
54.36595892906189,0.055080774388737236,13.402663201823797,264019968,192512
55.46248006820679,0.0550824238113231,13.32284241237044,264019968,192512
56.559980630874634,0.055084327878513625,13.32284241237044,264019968,192512
57.589402198791504,0.055085664167166995,13.32284241237044,264019968,192512
58.68730664253235,0.05508732389246769,13.32284241237044,264019968,192512
59.672669410705566,0.055089989369980726,13.32284241237044,264019968,192512
60.79139041900635,0.05509174687843058,13.32284241237044,264019968,192512
61.77156901359558,0.055093690304244984,13.32284241237044,264019968,192512
62.88771939277649,0.05509567038248138,13.32284241237044,264019968,192512
63.91459798812866,0.05509723478228996,13.32284241237044,264019968,192512
65.04414105415344,0.05509936220940036,13.32284241237044,264019968,192512
66.14783024787903,0.05510084676578588,13.32284241237044,264019968,192512
67.1687707901001,0.05510285168660241,13.32284241237044,264019968,192512
68.28748989105225,0.055104643490018784,13.32284241237044,264019968,192512
